num_incident,accident_type
2020S002966,collision
2020S002967,crash
2020S002968,frontal
2020S002969,collision
2020S002970,collision
2020S002971,collision
2020S002972,run_over
2020S002973,frontal
2020S002974,collision
2020S002975,collision
2020S002976,fall_inside_vehicle
2020S002977,collision
2020S002978,run_over
2020S002979,run_over
2020S002980,collision
2020S002981,collision
2020S002982,collision
2020S002983,collision
2020S002984,frontal
2020S002985,collision
2020S002986,collision
2020S002987,run_over
2020S002988,fall_inside_vehicle
2020S002989,collision
2020S002990,collision
2020S002991,collision
2020S002992,fall_inside_vehicle
2020S002993,collision
2020S002994,collision
2020S002995,collision
2020S002996,crash
2020S002997,collision
2020S002998,collision
2020S002999,frontal
2020S003000,collision
2020S003001,run_over
2020S003002,fall_inside_vehicle
2020S003003,collision
2020S003004,fall--motorcycle
2020S003005,frontal
2020S003006,collision
2020S003007,crash
2020S003008,frontal
2020S003009,frontal
2020S003010,collision
2020S003011,collision
2020S003012,frontal
2020S003013,collision
2020S003014,run_over
2020S003015,collision
2020S003016,frontal
2020S003017,collision
2020S003018,collision
2020S003019,collision
2020S003020,collision
2020S003021,collision
2020S003022,misc_type
2020S003023,collision
2020S003024,frontal
2020S003025,frontal
2020S003026,collision
2020S003027,frontal
2020S003028,crash
2020S003029,collision
2020S003030,run_over
2020S003031,collision
2020S003032,collision
2020S003033,crash
2020S003034,fall--motorcycle
2020S003035,run_over
2020S003036,collision
2020S003037,run_over
2020S003038,fall_inside_vehicle
2020S003039,collision
2020S003040,collision
2020S003041,collision
2020S003042,fall_inside_vehicle
2020S003043,collision
2020S003044,frontal
2020S003045,frontal
2020S003046,crash
2020S003047,frontal
2020S003048,collision
2020S003049,fall--motorcycle
2020S003050,collision
2020S003051,collision
2020S003052,fall--motorcycle
2020S003053,fall--motorcycle
2020S003054,collision
2020S003055,collision
2020S003056,collision
2020S003057,frontal
2020S003058,collision
2020S003059,fall--motorcycle
2020S003060,fall--motorcycle
2020S003061,fall--motorcycle
2020S003062,fall--motorcycle
2020S003063,fall_inside_vehicle
2020S003064,fall--motorcycle
2020S003065,collision
2020S003066,frontal
2020S003067,run_over
2020S003068,collision
2020S003069,run_over
2020S003070,collision
2020S003071,collision
2020S003072,collision
2020S003073,run_over
2020S003074,run_over
2020S003075,run_over
2020S003076,collision
2020S003077,fall_inside_vehicle
2020S003078,fall_inside_vehicle
2020S003079,fall--motorcycle
2020S003080,crash
2020S003081,run_over
2020S003082,fall--motorcycle
2020S003083,collision
2020S003084,collision
2020S003085,crash
2020S003086,frontal
2020S003087,collision
2020S003088,fall--motorcycle
2020S003089,collision
2020S003090,run_over
2020S003091,collision
2020S003092,crash
2020S003093,collision
2020S003094,fall_inside_vehicle
2020S003095,collision
2020S003096,collision
2020S003097,run_over
2020S003098,collision
2020S003099,collision
2020S003100,crash
2020S003101,crash
2020S003102,collision
2020S003103,run_over
2020S003104,collision
2020S003105,frontal
2020S003106,collision
2020S003107,collision
2020S003108,frontal
2020S003109,collision
2020S003110,frontal
2020S003111,collision
2020S003112,run_over
2020S003113,collision
2020S003114,collision
2020S003115,collision
2020S003116,collision
2020S003117,frontal
2020S003118,frontal
2020S003119,collision
2020S003120,frontal
2020S003121,collision
2020S003122,frontal
2020S003123,misc_type
2020S003124,crash
2020S003125,collision
2020S003126,run_over
2020S003127,collision
2020S003128,run_over
2020S003129,collision
2020S003130,frontal
2020S003131,collision
2020S003132,fall--motorcycle
2020S003133,run_over
2020S003134,frontal
2020S003135,collision
2020S003136,frontal
2020S003137,frontal
2020S003138,run_over
2020S003139,frontal
2020S003140,frontal
2020S003141,collision
2020S003142,collision
2020S003143,collision
2020S003144,crash
2020S003145,collision
2020S003146,frontal
2020S003147,run_over
2020S003148,collision
2020S003149,collision
2020S003150,fall--motorcycle
2020S003151,collision
2020S003152,fall--motorcycle
2020S003153,fall_inside_vehicle
2020S003154,frontal
2020S003155,fall--motorcycle
2020S003156,collision
2020S003157,collision
2020S003158,fall_inside_vehicle
2020S003159,misc_type
2020S003160,collision
2020S003161,misc_type
2020S003162,frontal
2020S003163,collision
2020S003164,fall--motorcycle
2020S003165,collision
2020S003166,run_over
2020S003167,collision
2020S003168,run_over
2020S003169,frontal
2020S003170,collision
2020S003171,collision
2020S003172,fall--motorcycle
2020S003173,run_over
2020S003174,collision
2020S003175,collision
2020S003176,collision
2020S003177,collision
2020S003178,misc_type
2020S003179,misc_type
2020S003180,run_over
2020S003181,collision
2020S003182,collision
2020S003183,frontal
2020S003184,collision
2020S003185,collision
2020S003186,fall_inside_vehicle
2020S003187,collision
2020S003188,collision
2020S003189,fall_inside_vehicle
2020S003190,collision
2020S003191,collision
2020S003192,collision
2020S003193,collision
2020S003194,fall_inside_vehicle
2020S003195,run_over
2020S003196,fall--motorcycle
2020S003197,frontal
2020S003198,collision
2020S003199,frontal
2020S003200,frontal
2020S003201,fall--motorcycle
2020S003202,collision
2020S003203,frontal
2020S003204,collision
2020S003205,fall--motorcycle
2020S003206,frontal
2020S003207,crash
2020S003208,collision
2020S003209,fall--motorcycle
2020S003210,frontal
2020S003211,collision
2020S003212,fall--motorcycle
2020S003213,collision
2020S003214,collision
2020S003215,frontal
2020S003216,collision
2020S003217,fall--motorcycle
2020S003218,crash
2020S003219,frontal
2020S003220,fall--motorcycle
2020S003221,frontal
2020S003222,frontal
2020S003223,fall_inside_vehicle
2020S003224,collision
2020S003225,collision
2020S003226,collision
2020S003227,frontal
2020S003228,crash
2020S003229,collision
2020S003230,frontal
2020S003231,collision
2020S003232,collision
2020S003233,collision
2020S003234,collision
2020S003235,run_over
2020S003236,collision
2020S003237,collision
2020S003238,run_over
2020S003239,collision
2020S003240,misc_type
2020S003241,collision
2020S003242,misc_type
2020S003243,fall--motorcycle
2020S003244,frontal
2020S003245,run_over
2020S003246,frontal
2020S003247,frontal
2020S003248,collision
2020S003249,collision
2020S003250,frontal
2020S003251,frontal
2020S003252,crash
2020S003253,misc_type
2020S003254,collision
2020S003255,collision
2020S003256,run_over
2020S003257,frontal
2020S003258,collision
2020S003259,collision
2020S003260,fall_inside_vehicle
2020S003261,crash
2020S003262,fall--motorcycle
2020S003263,misc_type
2020S003264,collision
2020S003265,collision
2020S003266,frontal
2020S003267,crash
2020S003268,collision
2020S003269,run_over
2020S003270,collision
2020S003271,overturning
2020S003272,collision
2020S003273,collision
2020S003274,frontal
2020S003275,frontal
2020S003276,collision
2020S003277,crash
2020S003278,collision
2020S003279,crash
2020S003280,collision
2020S003281,collision
2020S003282,frontal
2020S003283,frontal
2020S003284,frontal
2020S003285,collision
2020S003286,collision
2020S003287,collision
2020S003288,collision
2020S003289,fall_inside_vehicle
2020S003290,run_over
2020S003291,collision
2020S003292,crash
2020S003293,frontal
2020S003294,fall--motorcycle
2020S003295,crash
2020S003296,run_over
2020S003297,collision
2020S003298,frontal
2020S003299,collision
2020S003300,collision
2020S003301,collision
2020S003302,collision
2020S003303,run_over
2020S003304,collision
2020S003305,misc_type
2020S003306,collision
2020S003307,fall--motorcycle
2020S003308,collision
2020S003309,collision
2020S003310,frontal
2020S003311,frontal
2020S003312,collision
2020S003313,frontal
2020S003314,collision
2020S003315,crash
2020S003316,run_over
2020S003317,frontal
2020S003318,collision
2020S003319,run_over
2020S003320,collision
2020S003321,frontal
2020S003322,collision
2020S003323,collision
2020S003324,collision
2020S003325,frontal
2020S003326,collision
2020S003327,collision
2020S003328,collision
2020S003329,fall--motorcycle
2020S003330,collision
2020S003331,fall--motorcycle
2020S003332,fall--motorcycle
2020S003333,frontal
2020S003334,collision
2020S003335,crash
2020S003336,collision
2020S003337,collision
2020S003338,run_over
2020S003339,collision
2020S003340,frontal
2020S003341,collision
2020S003342,run_over
2020S003343,collision
2020S003344,collision
2020S003345,frontal
2020S003346,fall_inside_vehicle
2020S003347,frontal
2020S003348,misc_type
2020S003349,collision
2020S003350,collision
2020S003351,collision
2020S003352,collision
2020S003353,fall--motorcycle
2020S003354,misc_type
2020S003355,collision
2020S003356,frontal
2020S003357,misc_type
2020S003358,collision
2020S003359,collision
2020S003360,collision
2020S003361,frontal
2020S003362,collision
2020S003363,collision
2020S003364,frontal
2020S003365,collision
2020S003366,fall_inside_vehicle
2020S003367,collision
2020S003368,frontal
2020S003369,collision
2020S003370,collision
2020S003371,frontal
2020S003372,collision
2020S003373,collision
2020S003374,collision
2020S003375,collision
2020S003376,collision
2020S003377,crash
2020S003378,collision
2020S003379,collision
2020S003380,crash
2020S003381,collision
2020S003382,collision
2020S003383,collision
2020S003384,collision
2020S003385,collision
2020S003386,collision
2020S003387,frontal
2020S003388,fall--motorcycle
2020S003389,collision
2020S003390,frontal
2020S003391,collision
2020S003392,crash
2020S003393,crash
2020S003394,fall_inside_vehicle
2020S003395,collision
2020S003396,collision
2020S003397,frontal
2020S003398,crash
2020S003399,collision
2020S003400,collision
2020S003401,frontal
2020S003402,collision
2020S003403,crash
2020S003404,run_over
2020S003405,crash
2020S003406,collision
2020S003407,fall_inside_vehicle
2020S003408,collision
2020S003409,crash
2020S003410,frontal
2020S003411,collision
2020S003412,frontal
2020S003413,collision
2020S003414,collision
2020S003415,frontal
2020S003416,fall--motorcycle
2020S003417,frontal
2020S003418,crash
2020S003419,fall--motorcycle
2020S003420,frontal
2020S003421,fall--motorcycle
2020S003422,collision
2020S003423,collision
2020S003424,collision
2020S003425,run_over
2020S003426,collision
2020S003427,collision
2020S003428,frontal
2020S003429,fall--motorcycle
2020S003430,run_over
2020S003431,collision
2020S003432,fall_inside_vehicle
2020S003433,run_over
2020S003434,fall--motorcycle
2020S003435,frontal
2020S003436,collision
2020S003437,collision
2020S003438,frontal
2020S003439,run_over
2020S003440,fall--motorcycle
2020S003441,collision
2020S003442,collision
2020S003443,frontal
2020S003444,collision
2020S003445,crash
2020S003446,collision
2020S003447,frontal
2020S003448,collision
2020S003449,collision
2020S003450,frontal
2020S003451,collision
2020S003452,collision
2020S003453,fall_inside_vehicle
2020S003454,collision
2020S003455,collision
2020S003456,crash
2020S003457,frontal
2020S003458,collision
2020S003459,fall--motorcycle
2020S003460,collision
2020S003461,frontal
2020S003462,collision
2020S003463,frontal
2020S003464,frontal
2020S003465,collision
2020S003466,fall--motorcycle
2020S003467,collision
2020S003468,run_over
2020S003469,collision
2020S003470,collision
2020S003471,collision
2020S003472,fall--motorcycle
2020S003473,collision
2020S003474,frontal
2020S003475,fall_inside_vehicle
2020S003476,collision
2020S003477,run_over
2020S003478,collision
2020S003479,fall--motorcycle
2020S003480,collision
2020S003481,collision
2020S003482,misc_type
2020S003483,collision
2020S003484,collision
2020S003485,collision
2020S003486,misc_type
2020S003487,collision
2020S003488,collision
2020S003489,frontal
2020S003490,run_over
2020S003491,collision
2020S003492,fall--motorcycle
2020S003493,overturning
2020S003494,fall--motorcycle
2020S003495,collision
2020S003496,collision
2020S003497,collision
2020S003498,collision
2020S003499,fall_inside_vehicle
2020S003500,misc_type
2020S003501,collision
2020S003502,misc_type
2020S003503,collision
2020S003504,fall--motorcycle
2020S003505,run_over
2020S003506,collision
2020S003507,frontal
2020S003508,run_over
2020S003509,frontal
2020S003510,fall--motorcycle
2020S003511,collision
2020S003512,fall--motorcycle
2020S003513,fall--motorcycle
2020S003514,fall_inside_vehicle
2020S003515,crash
2020S003516,fall_inside_vehicle
2020S003517,collision
2020S003518,fall--motorcycle
2020S003519,collision
2020S003520,fall--motorcycle
2020S003521,frontal
2020S003522,frontal
2020S003523,collision
2020S003524,crash
2020S003525,collision
2020S003526,collision
2020S003527,collision
2020S003528,collision
2020S003529,collision
2020S003530,frontal
2020S003531,frontal
2020S003532,run_over
2020S003533,frontal
2020S003534,misc_type
2020S003535,frontal
2020S003536,frontal
2020S003537,crash
2020S003538,collision
2020S003539,run_over
2020S003540,crash
2020S003541,misc_type
2020S003542,frontal
2020S003543,run_over
2020S003544,collision
2020S003545,frontal
2020S003546,fall--motorcycle
2020S003547,collision
2020S003548,frontal
2020S003549,crash
2020S003550,crash
2020S003551,frontal
2020S003552,collision
2020S003553,run_over
2020S003554,collision
2020S003555,frontal
2020S003556,fall_inside_vehicle
2020S003557,collision
2020S003558,frontal
2020S003559,collision
2020S003560,collision
2020S003561,frontal
2020S003562,fall_inside_vehicle
2020S003563,fall--motorcycle
2020S003564,collision
2020S003565,collision
2020S003566,frontal
2020S003567,fall--motorcycle
2020S003568,collision
2020S003569,frontal
2020S003570,collision
2020S003571,collision
2020S003572,frontal
2020S003573,collision
2020S003574,frontal
2020S003575,collision
2020S003576,frontal
2020S003577,misc_type
2020S003578,run_over
2020S003579,frontal
2020S003580,collision
2020S003581,misc_type
2020S003582,collision
2020S003583,collision
2020S003584,frontal
2020S003585,fall_inside_vehicle
2020S003586,frontal
2020S003587,fall_inside_vehicle
2020S003588,run_over
2020S003589,collision
2020S003590,frontal
2020S003591,collision
2020S003592,misc_type
2020S003593,frontal
2020S003594,collision
2020S003595,collision
2020S003596,collision
2020S003597,collision
2020S003598,collision
2020S003599,collision
2020S003600,collision
2020S003601,collision
2020S003602,collision
2020S003603,fall--motorcycle
2020S003604,crash
2020S003605,frontal
2020S003606,collision
2020S003607,collision
2020S003608,frontal
2020S003609,frontal
2020S003610,crash
2020S003611,crash
2020S003612,run_over
2020S003613,collision
2020S003614,collision
2020S003615,frontal
2020S003616,frontal
2020S003617,run_over
2020S003618,collision
2020S003619,collision
2020S003620,collision
2020S003622,collision
2020S003623,fall--motorcycle
2020S003624,collision
2020S003625,run_over
2020S003626,frontal
2020S003627,crash
2020S003628,fall--motorcycle
2020S003629,frontal
2020S003630,crash
2020S003631,collision
2020S003632,fall--motorcycle
2020S003633,collision
2020S003634,collision
2020S003635,frontal
2020S003636,crash
2020S003637,frontal
2020S003638,collision
2020S003639,collision
2020S003640,fall--motorcycle
2020S003641,collision
2020S003642,collision
2020S003643,run_over
2020S003644,run_over
2020S003645,collision
2020S003646,fall_inside_vehicle
2020S003647,collision
2020S003648,run_over
2020S003649,crash
2020S003650,frontal
2020S003651,collision
2020S003652,collision
2020S003653,crash
2020S003654,collision
2020S003655,fall_inside_vehicle
2020S003656,misc_type
2020S003657,run_over
2020S003658,fall--motorcycle
2020S003659,frontal
2020S003660,crash
2020S003661,frontal
2020S003662,fall_inside_vehicle
2020S003663,crash
2020S003664,collision
2020S003665,run_over
2020S003666,crash
2020S003667,collision
2020S003668,collision
2020S003669,collision
2020S003670,misc_type
2020S003671,crash
2020S003672,crash
2020S003673,collision
2020S003674,collision
2020S003675,collision
2020S003676,run_over
2020S003677,run_over
2020S003678,fall--motorcycle
2020S003679,frontal
2020S003680,fall--motorcycle
2020S003681,collision
2020S003682,frontal
2020S003683,misc_type
2020S003684,crash
2020S003685,run_over
2020S003686,frontal
2020S003687,collision
2020S003688,crash
2020S003689,crash
2020S003690,crash
2020S003691,frontal
2020S003692,collision
2020S003693,collision
2020S003694,crash
2020S003695,run_over
2020S003696,crash
2020S003697,crash
2020S003698,fall--motorcycle
2020S003699,collision
2020S003700,frontal
2020S003701,frontal
2020S003702,collision
2020S003703,fall--motorcycle
2020S003704,fall_inside_vehicle
2020S003705,collision
2020S003706,collision
2020S003707,collision
2020S003708,collision
2020S003709,collision
2020S003710,fall_inside_vehicle
2020S003711,collision
2020S003712,run_over
2020S003713,run_over
2020S003714,crash
2020S003715,frontal
2020S003716,collision
2020S003717,run_over
2020S003718,collision
2020S003719,run_over
2020S003720,collision
2020S003721,run_over
2020S003722,collision
2020S003723,crash
2020S003724,collision
2020S003725,collision
2020S003726,fall_inside_vehicle
2020S003727,crash
2020S003728,collision
2020S003729,frontal
2020S003730,fall_inside_vehicle
2020S003731,collision
2020S003732,fall--motorcycle
2020S003733,collision
2020S003734,frontal
2020S003735,frontal
2020S003736,collision
2020S003737,fall--motorcycle
2020S003738,collision
2020S003739,frontal
2020S003740,fall--motorcycle
2020S003741,frontal
2020S003742,fall--motorcycle
2020S003743,collision
2020S003744,collision
2020S003745,collision
2020S003746,run_over
2020S003747,collision
2020S003748,collision
2020S003749,fall--motorcycle
2020S003750,frontal
2020S003751,collision
2020S003752,collision
2020S003753,collision
2020S003754,collision
2020S003755,frontal
2020S003756,crash
2020S003757,run_over
2020S003758,frontal
2020S003759,fall_inside_vehicle
2020S003760,run_over
2020S003761,fall--motorcycle
2020S003762,collision
2020S003763,crash
2020S003764,frontal
2020S003765,collision
2020S003766,collision
2020S003767,fall--motorcycle
2020S003768,collision
2020S003769,frontal
2020S003770,run_over
2020S003771,fall_inside_vehicle
2020S003772,collision
2020S003773,collision
2020S003774,crash
2020S003775,fall--motorcycle
2020S003776,crash
2020S003777,fall--motorcycle
2020S003778,collision
2020S003779,fall_inside_vehicle
2020S003780,frontal
2020S003781,crash
2020S003782,fall--motorcycle
2020S003783,crash
2020S003784,run_over
2020S003785,collision
2020S003786,collision
2020S003787,collision
2020S003788,collision
2020S003789,collision
2020S003790,frontal
2020S003791,collision
2020S003792,frontal
2020S003793,frontal
2020S003794,fall_inside_vehicle
2020S003795,collision
2020S003796,collision
2020S003797,misc_type
2020S003798,fall_inside_vehicle
2020S003799,collision
2020S003800,collision
2020S003801,frontal
2020S003802,frontal
2020S003803,run_over
2020S003804,frontal
2020S003805,run_over
2020S003806,run_over
2020S003807,collision
2020S003808,frontal
2020S003809,collision
2020S003810,fall_inside_vehicle
2020S003811,fall--motorcycle
2020S003812,frontal
2020S003813,collision
2020S003814,collision
2020S003815,run_over
2020S003816,collision
2020S003817,frontal
2020S003818,fall--motorcycle
2020S003819,collision
2020S003820,crash
2020S003821,crash
2020S003822,collision
2020S003823,collision
2020S003824,collision
2020S003825,frontal
2020S003826,collision
2020S003827,collision
2020S003828,frontal
2020S003829,crash
2020S003830,run_over
2020S003831,crash
2020S003832,frontal
2020S003833,fall_inside_vehicle
2020S003834,collision
2020S003835,run_over
2020S003836,collision
2020S003838,crash
2020S003839,fall--motorcycle
2020S003840,fall_inside_vehicle
2020S003841,collision
2020S003842,collision
2020S003843,collision
2020S003844,collision
2020S003845,frontal
2020S003846,collision
2020S003847,collision
2020S003848,collision
2020S003849,crash
2020S003850,collision
2020S003851,collision
2020S003852,Other_types
2020S003853,frontal
2020S003854,fall--motorcycle
2020S003855,frontal
2020S003856,fall_inside_vehicle
2020S003857,crash
2020S003858,collision
2020S003859,collision
2020S003860,run_over
2020S003861,collision
2020S003862,collision
2020S003863,frontal
2020S003864,frontal
2020S003865,crash
2020S003866,collision
2020S003867,crash
2020S003868,collision
2020S003869,collision
2020S003870,collision
2020S003871,fall--motorcycle
2020S003872,fall--motorcycle
2020S003873,run_over
2020S003874,collision
2020S003875,run_over
2020S003876,collision
2020S003877,frontal
2020S003878,frontal
2020S003879,frontal
2020S003880,run_over
2020S003881,collision
2020S003882,collision
2020S003883,collision
2020S003884,collision
2020S003885,fall--motorcycle
2020S003886,crash
2020S003887,collision
2020S003888,misc_type
2020S003889,fall_inside_vehicle
2020S003890,collision
2020S003891,run_over
2020S003892,collision
2020S003893,collision
2020S003894,collision
2020S003895,collision
2020S003896,fall_inside_vehicle
2020S003897,run_over
2020S003898,collision
2020S003899,frontal
2020S003900,run_over
2020S003901,collision
2020S003902,collision
2020S003903,fall--motorcycle
2020S003904,fall_inside_vehicle
2020S003905,collision
2020S003906,frontal
2020S003907,frontal
2020S003908,collision
2020S003909,collision
2020S003910,collision
2020S003911,run_over
2020S003912,collision
2020S003913,collision
2020S003914,frontal
2020S003915,collision
2020S003916,fall--motorcycle
2020S003917,frontal
2020S003918,run_over
2020S003919,misc_type
2020S003920,collision
2020S003921,collision
2020S003922,collision
2020S003923,frontal
2020S003924,collision
2020S003925,collision
2020S003926,collision
2020S003927,collision
2020S003928,collision
2020S003929,frontal
2020S003930,collision
2020S003931,collision
2020S003932,collision
2020S003933,run_over
2020S003934,run_over
2020S003935,collision
2020S003936,crash
2020S003937,fall--motorcycle
2020S003938,collision
2020S003939,collision
2020S003940,frontal
2020S003941,collision
2020S003942,run_over
2020S003943,collision
2020S003944,collision
2020S003945,run_over
2020S003946,frontal
2020S003947,collision
2020S003948,run_over
2020S003949,frontal
2020S003950,frontal
2020S003951,run_over
2020S003952,fall--motorcycle
2020S003953,collision
2020S003954,collision
2020S003955,collision
2020S003956,crash
2020S003957,fall--motorcycle
2020S003958,run_over
2020S003959,fall--motorcycle
2020S003960,collision
2020S003961,frontal
2020S003962,run_over
2020S003963,misc_type
2020S003964,frontal
2020S003965,collision
2020S003966,collision
2020S003967,collision
2020S003968,frontal
2020S003969,frontal
2020S003970,crash
2020S003971,collision
2020S003972,crash
2020S003973,collision
2020S003974,collision
2020S003975,collision
2020S003976,collision
2020S003977,collision
2020S003978,collision
2020S003979,collision
2020S003980,collision
2020S003981,collision
2020S003982,fall--motorcycle
2020S003983,run_over
2020S003984,collision
2020S003985,frontal
2020S003986,fall--motorcycle
2020S003987,collision
2020S003988,collision
2020S003989,crash
2020S003990,collision
2020S003991,frontal
2020S003992,crash
2020S003993,collision
2020S003994,frontal
2020S003995,fall--motorcycle
2020S003996,fall_inside_vehicle
2020S003997,collision
2020S003998,run_over
2020S003999,frontal
2020S004000,collision
2020S004001,frontal
2020S004002,fall--motorcycle
2020S004003,frontal
2020S004004,frontal
2020S004005,misc_type
2020S004006,collision
2020S004007,misc_type
2020S004008,run_over
2020S004009,collision
2020S004010,collision
2020S004011,collision
2020S004012,collision
2020S004013,frontal
2020S004014,run_over
2020S004015,collision
2020S004016,run_over
2020S004017,collision
2020S004018,fall--motorcycle
2020S004019,run_over
2020S004020,fall--motorcycle
2020S004021,collision
2020S004022,frontal
2020S004023,run_over
2020S004024,collision
2020S004025,run_over
2020S004026,collision
2020S004027,collision
2020S004028,collision
2020S004029,misc_type
2020S004030,collision
2020S004031,fall--motorcycle
2020S004032,frontal
2020S004033,fall--motorcycle
2020S004034,crash
2020S004035,run_over
2020S004036,collision
2020S004037,fall_inside_vehicle
2020S004038,collision
2020S004039,collision
2020S004040,collision
2020S004041,frontal
2020S004042,collision
2020S004043,crash
2020S004044,frontal
2020S004045,fall--motorcycle
2020S004046,frontal
2020S004047,collision
2020S004048,frontal
2020S004049,crash
2020S004050,collision
2020S004051,collision
2020S004052,collision
2020S004053,fall_inside_vehicle
2020S004054,misc_type
2020S004055,collision
2020S004056,collision
2020S004057,collision
2020S004058,frontal
2020S004059,frontal
2020S004060,fall--motorcycle
2020S004061,run_over
2020S004062,collision
2020S004063,fall--motorcycle
2020S004064,frontal
2020S004065,collision
2020S004066,collision
2020S004067,frontal
2020S004068,fall_inside_vehicle
2020S004069,collision
2020S004070,collision
2020S004071,frontal
2020S004072,collision
2020S004073,collision
2020S004074,misc_type
2020S004075,collision
2020S004076,collision
2020S004077,collision
2020S004078,collision
2020S004079,fall--motorcycle
2020S004080,collision
2020S004081,misc_type
2020S004082,collision
2020S004083,collision
2020S004084,frontal
2020S004085,crash
2020S004086,collision
2020S004087,collision
2020S004088,fall--motorcycle
2020S004089,run_over
2020S004090,collision
2020S004091,collision
2020S004092,frontal
2020S004093,frontal
2020S004094,collision
2020S004095,collision
2020S004096,collision
2020S004097,frontal
2020S004098,frontal
2020S004099,collision
2020S004100,run_over
2020S004101,collision
2020S004102,fall_inside_vehicle
2020S004103,misc_type
2020S004104,run_over
2020S004105,frontal
2020S004106,collision
2020S004107,collision
2020S004108,collision
2020S004109,run_over
2020S004110,fall--motorcycle
2020S004111,run_over
2020S004112,collision
2020S004113,run_over
2020S004114,collision
2020S004115,collision
2020S004116,collision
2020S004117,fall_inside_vehicle
2020S004118,collision
2020S004119,crash
2020S004120,frontal
2020S004121,collision
2020S004122,crash
2020S004123,collision
2020S004124,frontal
2020S004125,crash
2020S004126,frontal
2020S004127,run_over
2020S004128,crash
2020S004129,Other_types
2020S004130,collision
2020S004131,collision
2020S004132,collision
2020S004133,crash
2020S004134,collision
2020S004135,frontal
2020S004136,collision
2020S004137,fall--motorcycle
2020S004138,collision
2020S004139,frontal
2020S004140,frontal
2020S004141,frontal
2020S004142,frontal
2020S004143,fall--motorcycle
2020S004144,crash
2020S004145,frontal
2020S004146,collision
2020S004147,collision
2020S004148,crash
2020S004149,frontal
2020S004150,crash
2020S004151,run_over
2020S004152,misc_type
2020S004153,fall--motorcycle
2020S004154,frontal
2020S004155,collision
2020S004156,collision
2020S004157,run_over
2020S004158,crash
2020S004159,collision
2020S004160,collision
2020S004161,collision
2020S004162,collision
2020S004163,frontal
2020S004164,collision
2020S004165,frontal
2020S004166,run_over
2020S004167,collision
2020S004168,collision
2020S004169,collision
2020S004170,frontal
2020S004171,crash
2020S004172,collision
2020S004173,run-off
2020S004174,collision
2020S004175,collision
2020S004176,collision
2020S004177,collision
2020S004178,collision
2020S004179,fall--motorcycle
2020S004180,crash
2020S004181,frontal
2020S004182,collision
2020S004183,collision
2020S004184,collision
2020S004185,collision
2020S004186,collision
2020S004187,collision
2020S004188,misc_type
2020S004189,collision
2020S004190,frontal
2020S004191,collision
2020S004192,run_over
2020S004193,fall--motorcycle
2020S004194,run_over
2020S004195,fall--motorcycle
2020S004196,frontal
2020S004197,frontal
2020S004198,collision
2020S004199,fall--motorcycle
2020S004200,fall_inside_vehicle
2020S004201,collision
2020S004202,fall--motorcycle
2020S004203,collision
2020S004204,frontal
2020S004205,collision
2020S004206,collision
2020S004207,frontal
2020S004208,fall--motorcycle
2020S004209,misc_type
2020S004210,fall_inside_vehicle
2020S004211,collision
2020S004212,collision
2020S004213,collision
2020S004214,run_over
2020S004215,collision
2020S004216,crash
2020S004217,collision
2020S004218,frontal
2020S004219,crash
2020S004220,collision
2020S004221,collision
2020S004222,frontal
2020S004223,crash
2020S004224,fall_inside_vehicle
2020S004225,collision
2020S004226,misc_type
2020S004227,collision
2020S004228,collision
2020S004229,run_over
2020S004230,fall--motorcycle
2020S004231,collision
2020S004232,frontal
2020S004233,collision
2020S004234,collision
2020S004235,frontal
2020S004236,collision
2020S004237,run_over
2020S004238,collision
2020S004239,misc_type
2020S004240,run_over
2020S004241,collision
2020S004242,collision
2020S004243,collision
2020S004244,run_over
2020S004245,frontal
2020S004246,fall--motorcycle
2020S004247,frontal
2020S004248,fall--motorcycle
2020S004249,collision
2020S004250,frontal
2020S004251,run_over
2020S004252,collision
2020S004253,frontal
2020S004254,crash
2020S004255,run_over
2020S004256,fall--motorcycle
2020S004257,collision
2020S004258,collision
2020S004259,fall--motorcycle
2020S004260,collision
2020S004261,run_over
2020S004262,collision
2020S004263,fall_inside_vehicle
2020S004264,fall--motorcycle
2020S004265,fall_inside_vehicle
2020S004266,collision
2020S004267,fall_inside_vehicle
2020S004268,collision
2020S004269,crash
2020S004270,frontal
2020S004271,frontal
2020S004272,fall--motorcycle
2020S004273,frontal
2020S004274,frontal
2020S004275,collision
2020S004276,overturning
2020S004277,collision
2020S004278,frontal
2020S004279,collision
2020S004280,collision
2020S004281,collision
2020S004282,collision
2020S004283,collision
2020S004284,collision
2020S004285,frontal
2020S004286,collision
2020S004287,collision
2020S004288,misc_type
2020S004289,collision
2020S004290,collision
2020S004291,frontal
2020S004292,frontal
2020S004293,run_over
2020S004294,frontal
2020S004295,collision
2020S004296,frontal
2020S004297,collision
2020S004298,collision
2020S004299,crash
2020S004300,collision
2020S004301,crash
2020S004302,fall_inside_vehicle
2020S004303,run_over
2020S004304,crash
2020S004305,collision
2020S004306,collision
2020S004307,frontal
2020S004308,collision
2020S004309,collision
2020S004310,frontal
2020S004311,misc_type
2020S004312,collision
2020S004313,collision
2020S004314,collision
2020S004315,frontal
2020S004316,fall--motorcycle
2020S004317,frontal
2020S004318,fall_inside_vehicle
2020S004319,frontal
2020S004320,collision
2020S004321,collision
2020S004322,collision
2020S004323,run_over
2020S004324,crash
2020S004325,collision
2020S004326,collision
2020S004327,collision
2020S004328,collision
2020S004329,frontal
